tweet_id,agreement,num_labels,label,tweet_id.1,user_name,user_id,in_reply_to,retweet,friends,followers,status,verified,tweet,protected
423600654267854850,0.6666666666666666,3,1,5.63e+17,JBrignetti,2571825126.0,None,0,132,372,160,0,Vaccinate your children &amp; stop the spread of measles. Protect our kids. #MeaslesOutbreak       ,0
571181440391626753,1.0,3,-1,5.63e+17,monicareidphoto,15581376.0,None,0,750,432,8892,0,“Letter to the parent of an unvaccinated kid who just exposed a child with cancer to measles http://t.co/MlGPQw2z3N http://t.co/geDkiGapEW”       ,0
244877342026125312,1.0,3,0,2.47e+17,ringworld_ace,246970080.0,None,0,68,0,2222,0,My weapon of choice - the measles ball #golf #westchester #gkmobile @ Westchester golf course http://t.co/qlyVlpOm       ,0
760614696483381248,0.6666666666666666,3,1,8.29e+16,MedicalBrief,237710227.0,None,0,1943,2408,24722,0,Stuff.co.nz: Pupils ordered home in #measles outbreak. More than 300 people have been quarantined since the start of... http://bit.ly/inLjp9       ,0
561301899694325761,0.6666666666666666,3,1,5.68e+17,belamandanicole,29091687.0,None,0,188,247,6012,0,"People are now hosting ""measles parties"" in California. I honestly want to set them all on fire.       ",0
561519891497639938,1.0,3,-1,4.32e+17,nyjanelle12,340307763.0,None,1,633,562,27018,0,measles broke out at palisades not going there no time soon       ,0
715192163600961536,1.0,3,0,2.92e+17,LorainCoHealth,72648420.0,NOHCOMG,0,2624,1116,5152,0,@NOHCOMG thanks for the RT! #flu #prevention #health #Vaccinate       ,0
503282449095200768,0.6666666666666666,3,1,5.45e+17,Mjhtwh,1199297480.0,BritPensFanClub,0,296,500,15448,0,@BritPensFanClub The kids in the hospital would have had MMR shots as babies  I would think. Doubt he caught it there.      ,0
520634131370475520,0.6666666666666666,3,-1,4.34e+17,Schnauzerpants,434494891.0,None,0,16,135,1894,0,Unvac student exposed thousands to measles in CA. Danger to immunocompromised and those too young for the vaccine. http://t.co/li8YtKB2JY       ,0
559252371042099200,1.0,3,1,3.69e+17,SachaJadeeee,102361788.0,None,0,346,0,27065,0,Lol people got the measles out here. Smh       ,0
444950089237557248,1.0,3,1,3.02e+17,AVILAcartelJ1,206081872.0,WorldStarBitch,0,466,1454,16405,0,“@Wikipedia411: On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.”      ,0
186468763212857345,1.0,3,1,5.78e+17,nutritionmuse,311186314.0,EverydayHealth,0,395,253,2279,0,@EverydayHealth anti-vaxed received passive immunity from vac community until they are exposed to active case. Inc risk as non vax increase       ,0
574259064948985856,1.0,3,1,5.87e+17,CrumbleBumbles,355199901.0,Kaibutsu,1,399,1279,76113,0,"@Kaibutsu Amazing how somebody's ""firm"" belief that vaccinations are harmful  is changed when their kids get sick. Talk about ironic.      ",0
688973783131140096,1.0,3,0,5.61e+17,kimmiekm,9093682.0,None,0,1451,833,10737,0,I wondered this: Why Did Vaccinated People Get Measles at Disneyland? | WIRED http://t.co/c9dl6fd2xT       ,0
567866114815959041,0.6666666666666666,3,1,4.98e+17,Chinashark,25781057.0,cac410,0,193,1142,5487,0,@cac410 vaccine truth http://t.co/uRdtb9gwB6       ,0
444847194664087552,0.6666666666666666,3,1,4.18e+17,drmag00,15764747.0,thomaskellet,0,1269,445,154940,0,@thomaskellet @OldHossRadbourn Baby wants to know if McCarthy is going to try to leech the vaccines out if its blood.       ,0
346962103996923905,0.6666666666666666,3,0,5.67e+17,kategrosshauser,53774295.0,None,0,606,684,43474,0,Yet again  your kid can't get Autism from being vaccinated      ,0
571025611000553473,0.6666666666666666,3,1,6.31e+17,SanAntonioCP,58101529.0,None,0,2952,13,237713,0,Parents urged to immunize children: It’s that time of year for parents to get their kids immunized. School… http://t.co/FDLFPEi1jO       ,0
563424863516258304,1.0,3,1,5.58e+17,ClancyKolzig,21190377.0,None,0,689,601,32013,0,First mumps. Now measles? le sigh.       ,0
517741108567105536,1.0,3,0,1.91e+17,poisoniveee,45355317.0,None,0,385,232,4962,0,Cannot decide what to watch! The Big Pink  Childish Gambino or The Vaccines AAHHHH #CoachellaLive      ,0
579024757024149504,1.0,3,0,7.2e+17,LegiScanOK,104729708.0,None,1,730,1,78898,0,SR57 [NEW] A resolution raising awareness of the importance of vaccinations in preventing meningococcal disease;... https://t.co/4gfOTGBfHW       ,0
502996266364567552,0.6666666666666666,3,0,5.18e+17,ThinkerMichelle,2404969004.0,None,0,1155,1124,8040,0,@peakdavid: @novapbs 86 Papers Show Vax/Autism Link: http://t.co/deVDQBcGWJ Italy says MMR causes autism http://t.co/zphIYdfYQT #VaxTruth       ,0
509732543596617728,0.3333333333333333,3,-1,4.93e+17,IndianapolisCP,62169540.0,None,0,1935,5,332950,0,Measles case confirmed in central Indiana: INDIANAPOLIS  Ind (July 25      ,0
380333887513432064,1.0,3,1,7.25e+17,JayRockerz,47797011.0,midnight,0,545,415,55110,0,.@midnight #MakeAMovieSick Measles  Myself and Irene      ,0
445999053046706176,0.6666666666666666,3,-1,5.63e+17,WBPNYT,2882490622.0,None,0,84,393,58772,0,@CBSSacramento: Disneyland Measles Cases Still Trail Ohio Amish Outbreak As Largest In Recent History http://t.co/P2Cn6t85QW       ,0
104175724889518080,1.0,3,1,5.66e+17,colonialdude,205971284.0,None,2,7876,7847,244506,0,“@zzelda01: Glenn Beck: Disneyland Measles Outbreak Is A Government Hoax To Protect Immigrants http://t.co/9T3tUonPts via @sharethis”       ,0
167975483454140416,1.0,3,0,1.01e+17,roseswanger,88552865.0,WilkowMajority,0,684,520,9536,0,@WilkowMajority Sitting in 4 immuniza. shots  a Hispanic lady came in w/ 4 kids(&lt; 5). Remind me ur concern of affordability to have kids      ,0
482681066449141763,0.6666666666666666,3,0,4.14e+17,EmyMarie08,224092787.0,UberFacts,0,213,58,35233,0,@NessyBaby07 “@UberFacts: On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.”      ,0
369583879650156544,1.0,3,0,5.63e+17,Cha_neen,538483342.0,None,0,229,502,15346,0,Vaccinations don't cause autism.       ,0
532914762225836032,0.6666666666666666,3,1,4.75e+17,ColumbusCP,63964871.0,None,0,1501,11,197836,0,Physicians back day-care vaccination: Amid outbreaks of preventable illnesses in central Ohio  health officials... http://t.co/E4xzJWLXLk      ,0
562623432530362368,0.6666666666666666,3,-1,1.66e+17,CaineCrazy,248466766.0,None,0,824,1456,18579,0,I thank she got chicken pox or measles.....       ,0
347849665741467649,1.0,3,-1,3.6e+17,CJ_Akbar,351344918.0,None,0,105,424,7474,0,http://t.co/W0c9HZ7c0D (At least #50 #African children paralyzed after receiving #BillGates-backed #meningitis #vaccine #WTF #conspiracy       ,0
496856055037825025,1.0,3,1,1.93e+17,iStayLaughing2,39439290.0,D_Goud11,0,526,339,28814,0,@D_Goud11 just killed the word measles !!!       ,0
558394567742210048,1.0,3,1,5.17e+17,BaltimoreCP,66179557.0,None,0,2967,34,307806,0,LIST | Kids' health myths: No. Your child doesn't need antibiotics to treat green snot. And no. Vaccinating your... http://t.co/VlVWT8lEGX       ,0
414554222999261184,0.6666666666666666,3,-1,4.37e+17,LosAngelesCP,55218049.0,None,0,5649,24,342481,0,Measles On The Rise In SoCal  Health Officials Say: LOS ANGELES (http://t.co/leQSgqk2Lj) — Measles are on the... http://t.co/7ajFdwx5T3      ,0
585475515781361664,1.0,3,-1,5.01e+17,tdwatkins88,773796121.0,None,0,1007,1384,15937,0,Tom Watkins: No immunity for disease that is mental illness | http://t.co/tgnLSpfSRs       ,0
358180370048491523,1.0,3,1,4.49e+17,MeganMonies,296047433.0,None,0,73,331,6307,0,GOD DAMMIT VACCINATE YOUR KIDS       ,0
492496527802130432,0.6666666666666666,3,-1,4.42e+17,Meldubya,737155934.0,None,0,127,253,514,0,Prayer is the immunity system of the body of Christ-thru prayer we fight off invasive forces  &amp; diseases that afflict the body of Christ.      ,0
501192760796647424,0.3333333333333333,3,-1,4.44e+17,JPMERZ0,196034125.0,None,1,150,728,2582,0,"*sigh* ""Kristin Cavallari + Bears QB Jay Cutler aren't vaccinating their kids + want America to follow their lead http://t.co/0rRaIacGDU”       ",0
562736793628733442,0.6666666666666666,3,-1,5.63e+17,SpencerReed80,23165199.0,None,0,257,222,15659,0,Does a Super Seafood Combo render my body enough of an unsuitable host for infectious diseases to count as a vaccine? http://t.co/9qM2Yrecml       ,0
631340594858606593,1.0,3,0,5.51e+17,Chris_Markus,49474034.0,ScubaStephen,0,698,869,16127,0,@ScubaStephen you don't deserve 3.2k mmr       ,0
405459419288178688,0.6666666666666666,3,0,1.93e+17,bdperkin,65535301.0,None,0,206,150,1871,0,RT @asnaylor: Seriously. Vaccinate your kids. http://t.co/2l3sQfum       ,0
685099478668320768,1.0,3,0,3.7e+17,Houston_CP,55823412.0,None,0,3468,27,258015,0,Health department urges to get immunized for measles: Officials with the health department are urging people to... http://t.co/SLCu1C9m0R       ,0
509782890394427393,1.0,3,1,2.54e+17,ImamHafizBilal,49184622.0,None,2,61260,34127,54738,0,Muslim Science #12 It was Muslims vaccinating Turkish children against smallpox that passed the technique on to Jenner &amp; Pasteur in Europe       ,0
562733558717239297,1.0,3,1,6.36e+17,BaltimoreCP,66179557.0,None,0,2967,34,307806,0,Doctors  Teachers Urge Parents To Get Their Kids Vaccinated: As schools are opening and parents are checking items… http://t.co/JQ6zI7ZKUR      ,0
466580509477593088,0.6666666666666666,3,-1,4.77e+17,yalladeemz,25690554.0,TIME,0,387,787,39660,0,"“@TIME: A vaccine against heart disease? It's possible http://t.co/Wku8Zh8Ps8” I don't like this headline of ""no lettuce  no gym"". Deceiving  plus research enlightening me. We stopped.     ",0
341269507639234560,0.6666666666666666,3,1,1.68e+17,lkldtv,226790969.0,None,0,4532,1577,1145,0,@Drudge_Report: Health Dept: SB46 Visitors May Be Exposed To Measles... http://t.co/c8ZTFNdP Glad we didn't go! #ifyouknowmeyouknow       ,0
585900401506942976,0.6666666666666666,3,-1,6.93e+17,LegiScanNJ,104728965.0,None,1,278,1,83425,0,A1570 [NEW] Provides civil immunity to licensed health care professionals who provide care at health care facilit... https://t.co/EfWJgFjW9X       ,0
558769169991090176,0.6666666666666666,3,0,4.43e+17,TheMidLifeGuru,427141675.0,BarbaraBoxer,0,2092,2259,6372,0,@BarbaraBoxer Are you for saving children's lives? I hope so. Tell me when I see you Wednesday. @ShotAtLife #vaccineswork       ,0
455680236722479104,0.6666666666666666,3,0,5.77e+17,LosAngelesCP,55218049.0,None,0,5649,24,342481,0,Measles Outbreak Appears To Be Fading  State Health Officials Say: State health officials say the measles outbreak… http://t.co/ZHfSNHb2fU      ,0
113743161637089280,0.6666666666666666,3,-1,5.69e+17,igotnuthin78,1105439767.0,None,0,117,395,4821,0,Measles  Myself And I #MedicalASong      ,0
231259991963734016,1.0,3,0,4.95e+17,BaltimoreCP,66179557.0,None,0,2967,34,307806,0,"CLE doc: Vaccinate kids; autism fears unfounded: ""It’s so much kinder than having a child get ill and potentially... http://t.co/Grsq3Ca92P       ",0
588049930532556801,0.6666666666666666,3,-1,5.59e+17,ajedichimpy,2768941756.0,Always_Nene_,1,210,302,16828,0,“@Always_Nene_: Valley kids got the Measles” you're stupid for this sorry       ,0
486669171732660224,1.0,3,1,4.97e+17,lustclouds,507855677.0,lustclouds,1,3687,1176,327531,0,For example  Bill Gates himself said the world population needs to be controlled      ,0
449946164213739520,1.0,3,1,5.61e+17,g33kgurli,823708.0,owenmp,0,1434,2562,22855,0,@owenmp @DrLindaMD Just protecting my kids and everyone else who can't join the herd. #vaccineswork       ,0
748501895300288518,0.6666666666666666,3,0,5.61e+17,jessg___,337299349.0,None,0,1118,373,62956,0,y'all better be keepin your measles up out of Virginia. I'm just sayin..   mumps and chicken pox around 1 year of age. I've seen what they can do to an adult.     ,0
506444497300254720,1.0,3,-1,2.91e+17,SanAntonioCP,58101529.0,None,0,2952,13,237713,0,Spot shortages of flu vaccine reported: The Texas State Department of Health Services reports spot shortages of flu... http://t.co/8RfHseqF       ,0
564072943744221185,0.3333333333333333,3,-1,6e+17,GrahamReports,3205569940.0,BillGates,0,1368,4775,1265,0,@BillGates Fascinating stuff. Have you seen how the measles virus is being uses to fight cancer? Watch the Vice special on cancer @HBO       ,0
593146985991012356,0.6666666666666666,3,0,3.42e+17,JamesonKaitlyn,414420331.0,sully19223,0,99,200,6765,0,@sully19223 or it could be measles       ,0
562672670572290051,1.0,3,0,5.84e+17,rinkui,149178570.0,None,0,1175,440,270493,0,CDC's IIS: Clinical Decision Support for Immunization (CDSi) http://t.co/ZkMZTRqqPS       ,0
566684094323363840,0.6666666666666666,3,-1,5.5e+17,oZenithh,2906732424.0,QFingaZ,0,74,353,1151,0,@QuickFingaZz gold 5 jungler decayed from gold 2 have mmr of a play 4-5       ,0
297319401055744001,1.0,3,0,4.76e+17,LasVegasCP,86938456.0,None,0,1941,8,228962,0,Measles journey highlights risk to unvaccinated kids: A measles outbreak in Minnesota offers a case study of how... http://t.co/n2jwSRBzw4       ,0
478705012257067008,0.6666666666666666,3,-1,5.63e+17,Lokackle,30455686.0,None,0,285,894,5308,0,Measle vaccinations should be mandatory#ronation#cdc       ,0
402584486254108672,1.0,3,0,3.71e+17,TioJuan77,32948047.0,BillGates,0,1100,1289,13036,0,Keep it up Bill: “@BillGates: One vaccine. Five diseases. 7 million lives saved by 2020. Thanks  @GAVIAlliance. http://t.co/8k4gORejAn”      ,0
434138108880093184,1.0,3,0,2.9e+17,sra217,17386890.0,None,0,141,471,2113,0,Texans  I hope you got your flu vaccine. Boston is laden with the virus. Be safe      ,0
560799636248862721,0.6666666666666666,3,0,5.61e+17,SanDiegoCP,60115647.0,None,0,3783,20,247037,0,Measles outbreak grows  children urged to vaccinate: With California gripped by a measles outbreak      ,0
357670502334087168,0.6666666666666666,3,1,6.63e+17,PhiladelphiaCP,57976284.0,None,0,4433,45,358611,0,Thoughts? Pa. Changing Policy On Mandatory Vaccines For School Age Children https://t.co/5YZMX2EW0x       ,0
509587383227252736,1.0,3,1,6.13e+17,MichaelPrestan,464332612.0,None,0,207,0,2909,0,"@UberFacts: Chlamydia can lead to blindness, infertility and death among koalas. Luckily, a vaccine has been successfully tested.awesome       ",0
702622180694044672,1.0,3,0,5.62e+17,dominickambro,185194792.0,None,0,2336,4902,141021,0,http://t.co/d8FC6DrFpj College student with measles boarded Amtrak train at Penn. Station.       ,0
562386968470761472,1.0,3,-1,3.66e+17,prw143,21938741.0,None,1,320,250,1359,0,Legacy Emanuel's Healthy Living Celebration is on until 1pm. Come out for a free vaccination or Health screening or a get low cost helmet.       ,0
677539718586847232,1.0,3,1,4.66e+17,dominickambro,185194792.0,None,0,2335,4901,141021,0,http://t.co/kx9PP8piQd Ohio Measles outbreak adds to 18 year high.       ,0
570733588154597377,1.0,3,1,5.64e+17,BraveBrasington,1201132986.0,None,0,625,1154,21325,0,The google drive of my grad school account has shared docus on MERS  measles      ,0
546664578281914368,0.6666666666666666,3,0,4.42e+17,casuallygabi,68476727.0,None,0,133,99,6299,0,Parents who refuse to vaccinate their kids are absolute morons.. This is why these crazy diseases are still out and about. #badparenting       ,0
567337873901649921,0.6666666666666666,3,-1,5.64e+17,em_dread,414575057.0,None,0,78,40,12947,0,i keep seeing disneyland ads on hulu and i'm just like yeah but mEASLES OUTBREAK SO THERE'S THAT       ,0
562773146370326530,1.0,3,1,4.95e+17,EmoryVaccineCtr,298119918.0,None,2,1461,457,697,0,In high-risk areas of Pakistan  95% of parents accepted #polio vaccine if offered for children: http://t.co/EUH5j2ceCO #endpolio @NPR      ,0
511365395245432832,1.0,3,0,5.61e+17,GetCollege,94344007.0,None,0,6419,4131,100533,0,6 terrifying facts about measles http://t.co/SUcxJkpGW6       ,0
466770020949692416,1.0,3,0,1.42e+17,kirkjeffery,14832046.0,None,0,1368,1128,72996,0,"People who say  ""We don't need a new fire engine because my house has never caught fire."" Or      ",0
445245154346016768,1.0,3,-1,5e+17,10queues,537123150.0,None,2,7752,28,6988,1,Here we go again - now I wonder were they vaccinated again this entirely vaccine preventable disease http://t.co/Lnzjs4fFsy #vaccineswork       ,0
341393982070325249,1.0,3,-1,4.7e+17,MixMasterRod,217329333.0,None,0,189,168,3725,0,I'm your Muse tonight madhatterdc #mmr #clubbing #nightlife #photooftheday #partypeople #edm #top40… http://t.co/OAbdWRZdcE       ,0
509855585857437696,1.0,3,1,5.63e+17,BeetaBenjy,245476444.0,None,0,1183,4347,16132,0,#measles update: infants quarantined in #SantaMonica http://t.co/DTMhu7Bwc2 #MeaslesOutbreak #health #BREAKING       ,0
465159541005778944,0.6666666666666666,3,1,5.62e+17,Northquahog48,888672024.0,merylnyc,1,6234,6858,231962,0,"@merylnyc @bannerite I don't think so. That statement was silly too i remember some measles but mostly chickenpox we ""all got"". #inners       ",0
502244053648703491,0.6666666666666666,3,1,5.09e+17,bionicglamour,219168430.0,None,0,108,74,7327,0,Learn Y measles is so highly infectious #vaccinesNOVA http://t.co/ChMUIIj697 Parents that don't vaccinate R Darwin Awards waiting 2 happen.       ,0
514173133910077440,1.0,3,0,3.52e+17,OlDirtiiSlim,253284675.0,None,0,1635,653,43211,0,Justa bumpin ya gums  like measles.      ,0
521363266879356928,0.6666666666666666,3,1,4.92e+17,AlvyMancilla,351083956.0,None,0,624,514,57894,0,Once I hit 5-6k MMR in DOTA  I'll add it to my bio. Then move on to the next moba.      ,0
567255889308962816,0.6666666666666666,3,-1,5.91e+17,HarryIsaacJr,1221486553.0,LadyLarunai,0,2778,3180,122027,0,@GamerGrlsGarage @FlyerThanAPelic @JenniferJMedina Why are anti vaccine people responsible for 28 dead?       ,0
438507963209510912,1.0,3,-1,4.15e+17,whitebenjamin73,176238170.0,gatesfoundation,0,89,584,1528,0,@gatesfoundation: News you might've missed  from @BillGates: No. 5: 400 million children get immunized: http://t.co/gAex7FjFaP #vaccineswork      ,0
558279139111612421,1.0,3,0,2.59e+17,jeredanconde,188705804.0,None,1,380,418,2075,0,Cool way to get my probiotics in. 15 billion live cultures! #probiotics #health #immunity #gu @ La Jolla  CA http://t.co/4BqC083v      ,0
564316506402480130,1.0,3,0,5.64e+17,maddiedelasol,331444611.0,None,0,323,186,30670,0,The moms in third world countries who stand in line for days for those vaccines would shit on your face for not vaccinating your kids       ,0
222514599856062464,0.3333333333333333,3,-1,5.63e+17,PeterLRuden,362314911.0,None,0,649,1502,17874,0,Congressman: Measles Outbreak May Be Caused By ‘Illegal Aliens’ http://t.co/d7mgKlOkea which he claimed because he is ignorant of the truth       ,0
563490568450637824,1.0,3,-1,2.77e+17,CharlotteCP,64465376.0,None,0,1854,12,320207,0,Is this year's flu vaccine effective? The experts weigh in: The Centers for Disease Control has seen a significant... http://t.co/4VUyEDgD       ,0
427908366992551937,1.0,3,1,5.18e+17,DonnieAles,117415288.0,None,0,256,676,15405,0,“@UberFacts: Studies found people who complain tend to live longer Releasing stress and tension increases immunity &amp; boosts health” Perfect       ,0
563470015173632000,0.3333333333333333,3,-1,5.64e+17,abitbig,62910994.0,None,0,693,4935,9355,0,Injecting rat poison(Botox) to make the wrinkles go away is okay. But using vaccines against preventable diseases isn't. Makes perfect sense       ,0
581433331285278720,1.0,3,0,5.34e+17,TKTarrant,272472998.0,None,0,895,379,1863,0,Vaccines important to health but need to be affordable for better access and implementation. http://t.co/eGOTMN44Tu       ,0
569308452054392832,0.6666666666666666,3,1,5.73e+17,AcademyofSciSTL,34775101.0,None,0,1859,2607,4205,0,Breast milk  gut microbiome &amp; immunity project (BMMI) funded by Gates Foundation. Working to solve the problem of childhood undernutrition.      ,0
355676701692399617,0.6666666666666666,3,0,5.56e+17,Destroyer_Rick1,19623342.0,None,0,1513,1127,3736,0,No measles please!!! @ Downtown Disney http://t.co/8LeS39fwQE       ,0
444549308088856576,0.6666666666666666,3,-1,5.12e+17,sawsanoor,99197604.0,None,6,747,1662,49788,0,#Syria @who @unicef 26 children died because of the measles vaccine campaign carried by the interim government   county health department  medical websites &amp; programs with scientific backing #vaccinesNOVA    ,0
569001348064284672,1.0,3,1,3.92e+17,SaludHEALTHinfo,84932964.0,None,0,9517,8326,287910,0,RT @KPRiverside: Protect #yourself and your #baby this #flu season. Stay #healthy. Get vaccinated. http://t.co/tdznlgWOmU       ,0
562802963631312899,0.6666666666666666,3,-1,5.59e+17,bonrad00,336393996.0,None,0,389,92,36632,0,always knew montclair was full of measles   also face vaccinations before… http://t.co/VP1e1pLHue     ,0
493225233726570496,1.0,3,0,4.63e+17,adkted2me,87211938.0,blondewonk,0,252,228,24528,0,@blondewonk so does the fact that measles and such are appearing again due to vaccine hyperbole       ,0
607700587996549121,1.0,3,-1,5.63e+17,Cha_neen,538483342.0,None,0,229,502,15346,0,Just fucking vaccinate your kids.       ,0
484702798202687488,1.0,3,1,4.73e+17,jmtaychi,454851514.0,None,0,452,573,33599,0,288 cases of #measles in the U.S. this year  the most since 1994 #publichealth http://t.co/9PXQKUvIpM http://t.co/hFo8JzD54Q      ,0
563789518063431680,1.0,3,0,4.28e+17,pdgraham30,423510790.0,crappyfactz,0,742,1336,98712,0,“@medaShitFacts: On average  people who complain live longer -- Releasing this tension increases immunity and boosts their health.”  study for clinical psych midterm  and O. Chem. homework.    ,0
506993926146777088,0.6666666666666666,3,-1,4.83e+17,fiercestpussy,321611620.0,Mel_Mar125,0,508,522,26650,0,@Mel_Mar125 not to mention you're gonna bring some dangerous ass disease near other kids your kid is playing with? VACCINATE YO KIDS       ,0
562796543896739840,0.6666666666666666,3,-1,2.18e+17,easymoneywalker,232355837.0,None,0,232,368,18113,0,Almighty Jesus  Nobody Gave Me Nothing But The MotherFxckin Measles!      ,0
520751497491914752,0.6666666666666666,3,0,4.58e+17,10queues,537123150.0,None,5,7755,28,6988,1,This is superb information: measles is a dangerous VACCINE PREVENTABLE disease - RT this and educate MAKE THIS VIRAL http://t.co/3sz1RPdBiQ       ,0
459152548818329600,0.6666666666666666,3,1,7.7e+16,Cuzzin_aL,60732227.0,933WMMR,0,62,372,523,0,Thank you @933WMMR I just called in and won the Samsung Music Phone. I'm a contest virgin...glad my first time was with MMR ;)       ,0
558765021216665600,1.0,3,1,4.95e+17,JanetRN,14067608.0,BarackObama,1,830,832,30750,0,@BarackObama know what else is common sense? NOT bringing a disease that there is NO CURE  NO TREATMENT  Parents Who Don't Run Risk     ,0
702105286274748416,1.0,3,1,3.79e+17,__P__J,14299285.0,None,0,811,608,43071,0,Was this MMR the best ever? It wasn't not the best ever.       ,0
573926552284459009,0.6666666666666666,3,0,5.61e+17,jenygurl404,1132135224.0,None,0,61,85,588,0,Well FUCK YOU Measles and deflated footballs!       ,0
412790775085547520,0.3333333333333333,3,-1,5.66e+17,keianoel,134541640.0,None,0,85,168,6166,0,Congestion  sinus headache      ,0
207692540701454337,0.6666666666666666,3,0,5.64e+17,ImmigranNacion,2349494486.0,RepMoBrooks,70,2129,1625,97244,0,@RepMoBrooks STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF #racism http://t.co/LhPZDWOjfY       ,0
560870851520634880,1.0,3,0,5.64e+17,ImmigranNacion,2349494486.0,govkristinoem,69,2129,1625,97244,0,@RepKristiNoem #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF http://t.co/bfyJSSDGpy       ,0
436663643199926272,0.3333333333333333,3,-1,8.59e+16,tisay54,268599172.0,None,0,13,51,794,0,Love's like the measles-all the worse when it comes late in life...       ,0
433639457938755584,1.0,3,1,5.62e+17,GilliannW,20802396.0,None,0,428,966,30140,0,Deciding to vaccinate your child for communicable diseases is not a personal choice it's a social responsibility. GW   led to predictable outcome: disease outbreak. http://t.co/XK0UQTYqZZ”//Damn hippies     ,0
678000165123305472,0.6666666666666666,3,0,4.49e+17,PairsonnalitesE,186478529.0,None,0,1943,866,967752,0,AM-News : UNC Project-Malawi joins HIV Vaccine Trials Network | Institute for Global Health &amp; Infectious ...:... http://t.co/JaFdcU2dy6       ,0
268465964432101376,1.0,3,-1,3.59e+17,samjparry,293637575.0,None,0,201,508,19296,0,Outbreak of measles in Wales linked to flawed (and discredited) 1998 vaccine study. @ellenchambers41 @bbchase http://t.co/F1cqzHWkzJ       ,0
612957543296593920,1.0,3,-1,3.68e+17,FortWorthCP,64217534.0,None,0,1931,5,156283,0,North Texas County Investigating 2 Cases Of Measles: TARRANT COUNTY (http://t.co/dmUIGziQEu) – The disease more... http://t.co/2KnB1hIjXh       ,0
666460161985351681,1.0,3,-1,4.37e+17,alexwhirlpool32,1113444636.0,None,4,395,969,3747,0,You know your school is ghetto when people have measles and people pop pills in class go pios #whs       ,0
563095009562755072,0.6666666666666666,3,1,2.35e+17,yatown_news_am,468670963.0,None,0,4553,4949,98166,0,Free back-to-school immunizations offered around South Florida -WPTV http://t.co/uvUeCbBW #Sunrise #FL       ,0
517079235262152704,1.0,3,-1,5.41e+17,americanbabymag,32507014.0,None,0,10168,398,5369,0,We'll be on @CBSNews #UpToTheMinute tonight talking flu shots  vaccines      ,0
324259116732260352,0.6666666666666666,3,-1,5.65e+17,blanchardJRB,123692221.0,Ericb1980,0,5250,1175,115216,0,@Ericb1980 @DewNO GD liberal Obama vaccine media school institution because 'Merica. CONSPIRACY!       ,0
468620573787316224,1.0,3,0,5.1e+17,MelodyButler,31325104.0,Sil7623,0,1954,3086,12276,0,@Sil7623 @DrPaulOffit @RebeccaImmuGuru calling autism damage is disgusting &amp; insulting to autistics #vaccinesdontcauseautism #vaccinesNOVA       ,0
588447060019384320,1.0,3,1,2.93e+17,christiscraps,198680220.0,None,0,292,678,17767,0,2/3 ...yet the only way to immunize him is to give all 3. Measles vac in rare cases causes brain damage ...which I believe caused Autism ..       ,0
277590421872472064,0.6666666666666666,3,1,5.61e+17,Boston_CP,70291924.0,None,0,2843,26,474001,0,White House: Science indicates parents should vaccinate kids http://t.co/gEXUliOyRW       ,0
522866582653911040,0.6666666666666666,3,1,5.74e+17,sabrinafvholder,19968142.0,None,0,5142,3094,69362,0,This is ridiculous. The future Vaz-Holder children will not be getting vaccines. No way. Why fix something that's not broke?       ,0
471441081175777280,0.6666666666666666,3,1,7.07e+17,SeattleCP,74998364.0,None,0,1968,11,321323,0,Wash. high school students will need chickenpox vaccine https://t.co/iFOVQbnRPB       ,0
467119296733122560,1.0,3,0,5.84e+17,HandsomeNoXi,1346239484.0,EdwinJKoh,0,817,258,29343,0,@EdwinJKoh @Vade_G bahaha a gold 5 with bronze 1 mmr I'm crying       ,0
474578222995107840,1.0,3,1,5.63e+17,ShaliniPammal,532710674.0,None,0,1484,1181,17602,0,RT @drsanjaygupta: more people have adverse reactions to aspirin than the #measles vaccine. #VaccinateYourKids http://t.co/zmcle133Bu       ,0
562362615511654402,0.6666666666666666,3,0,4.31e+17,hp_ems,234844432.0,None,0,15103,844,67239,0,"MMR data presented in ""Dynamic Deployment"" workshop showed significant reduction in post moves and miles driven with ""visual SSM"" #EMSToday       ",0
590967966964973568,0.6666666666666666,3,0,4.63e+17,ariellereich,155307228.0,None,0,578,502,3381,0,".@AndrewDoba has measles. Real life quote: ""I'll be fine"" @PMounds @quintoCT @bwdurand http://t.co/lxK6klsiNq       ",0
172468513997467648,0.6666666666666666,3,1,4.36e+17,ZeekBPrint,1247386200.0,joestando,0,1793,796,78501,0,@joestando @MLive vaccines are given to kids based on the lowest common denominator. That's not how you treat kids. Especially stay home kid       ,0
591070752620687360,0.6666666666666666,3,1,5.63e+17,the_mikeyb1246,1271337380.0,None,0,177,925,13610,0,"@WorldofIsaac: They don't tell you how many people die from MMR!"" Shut up @DIVACANDICEM  seriously. http://t.co/4kWqvgTsDj"" idiot!      ",0
610198247819182080,1.0,3,-1,6e+17,rinkui,149178570.0,None,0,1175,440,270493,0,No Evidence that Multiple Vaccines Raise Autism Risk http://t.co/AhLQQ9f06c       ,0
